title,author,year_of_publication,place_of_publication,printer_editor_publisher,region_bin,time_bin,religion
bisseliusantiquitatesnovi_3.xml,"Bisselius, Iohannes",1670,Amberg,Burger,South,1650-1674,mixed
bisseliusantiquitatesnovi_back.xml,"Bisselius, Iohannes",1670,Amberg,Burger,South,1650-1674,mixed
bisseliusantiquitatesveteris_1.xml,"Bisselius, Johannes",1670,Amberg,Burger,South,1650-1674,mixed
bisseliusantiquitatesveteris_2.xml,"Bisselius, Johannes",1670,Amberg,Burger,South,1650-1674,mixed
bisseliusantiquitatesveteris_3.xml,"Bisselius, Johannes",1670,Amberg,Burger,South,1650-1674,mixed
bisseliusleo_6.xml,"Bisselius, Johannes",1677,Amberg,Burger,South,1675-1699,mixed
buchner_1.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1674,Protestant (Lutheran)
buchner_10.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1675,Protestant (Lutheran)
buchner_11.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1676,Protestant (Lutheran)
buchner_12.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1677,Protestant (Lutheran)
buchner_13.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1678,Protestant (Lutheran)
buchner_14.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1679,Protestant (Lutheran)
buchner_15.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1680,Protestant (Lutheran)
buchner_16.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1681,Protestant (Lutheran)
buchner_17.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1682,Protestant (Lutheran)
buchner_2.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1683,Protestant (Lutheran)
buchner_3.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1684,Protestant (Lutheran)
buchner_4.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1685,Protestant (Lutheran)
buchner_5.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1686,Protestant (Lutheran)
buchner_6.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1687,Protestant (Lutheran)
buchner_7.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1688,Protestant (Lutheran)
buchner_8.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1689,Protestant (Lutheran)
buchner_9.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1690,Protestant (Lutheran)
buchner_front.xml,"Buchner, August",1665,Dresden,Hübner,North,1650-1691,Protestant (Lutheran)
calaminusrudolphottocarus_1.xml,"Calaminus, Georgius",1594,Strasbourg,Rihel,France/Alsace,1575-1599,Protestant (Lutheran)
calaminusrudolphottocarus_2.xml,"Calaminus, Georgius",1594,Strasbourg,Rihel,France/Alsace,1575-1599,Protestant (Lutheran)
calaminusrudolphottocarus_front.xml,"Calaminus, Georgius",1594,Strasbourg,Rihel,France/Alsace,1575-1599,Protestant (Lutheran)
camer.xml,"Camerarius, Joachim",1568,Leipzig,S. L.,North,1550-1574,Protestant (Lutheran)
camerariushodoeporicae.xml,"Camerarius, Joachim",1541,Strasbourg,S. L.,France/Alsace,1525-1549,Protestant (Lutheran)
camerariuspraecepta_1.xml,"Camerarius, Joachim",1536,Basel,Hervagius,Swiss,1525-1549,Protestant (Calvinist)
camerariuspraecepta_2.xml,"Camerarius, Joachim",1536,Basel,Hervagius,Swiss,1525-1549,Protestant (Calvinist)
campanusturcici.xml,"Campanus-Vodnanský, Jan",1597,Prague,Otthmarianis,Bohemia,1575-1599,mixed
candidusgotiberis_1.xml,"Candidus, Pantaleon",1587,Strasbourg,Antonio Bertramo,France/Alsace,1575-1599,Protestant (Lutheran)
candidusgotiberis_2.xml,"Candidus, Pantaleon",1587,Strasbourg,Antonio Bertramo,France/Alsace,1575-1599,Protestant (Lutheran)
candidusgotiberis_3.xml,"Candidus, Pantaleon",1587,Strasbourg,Antonio Bertramo,France/Alsace,1575-1599,Protestant (Lutheran)
candidusgotiberis_4.xml,"Candidus, Pantaleon",1587,Strasbourg,Antonio Bertramo,France/Alsace,1575-1599,Protestant (Lutheran)
candidusgotiberis_5.xml,"Candidus, Pantaleon",1587,Strasbourg,Antonio Bertramo,France/Alsace,1575-1599,Protestant (Lutheran)
candidusgotiberis_6.xml,"Candidus, Pantaleon",1587,Strasbourg,Antonio Bertramo,France/Alsace,1575-1599,Protestant (Lutheran)
candidusgotiberis_front.xml,"Candidus, Pantaleon",1587,Strasbourg,Antonio Bertramo,France/Alsace,1575-1599,Protestant (Lutheran)
celtisamores.xml,"Celtis, Conradus",1502,Nürnberg,Sodalitas Celtica,South,1500-1524,Protestant (Lutheran)
celtisodae_1.xml,"Celtis, Conradus",1513,Strasbourg,Matthia Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
celtisodae_2.xml,"Celtis, Conradus",1513,Strasbourg,Matthia Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
celtisodae_3.xml,"Celtis, Conradus",1513,Strasbourg,Matthia Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
celtisodae_4.xml,"Celtis, Conradus",1513,Strasbourg,Matthia Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
celtisodae_5.xml,"Celtis, Conradus",1513,Strasbourg,Matthia Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
celtisodae_6.xml,"Celtis, Conradus",1513,Strasbourg,Matthia Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
celtisodae_back.xml,"Celtis, Conradus",1513,Strasbourg,Matthia Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
celtisodae_front.xml,"Celtis, Conradus",1513,Strasbourg,Matthia Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
christfabulae_1.xml,"Christ, Johann Friedrich",1749,Leipzig,Breitkopf,North,1725-1749,Protestant (Lutheran)
christfabulae_2.xml,"Christ, Johann Friedrich",1749,Leipzig,Breitkopf,North,1725-1749,Protestant (Lutheran)
christvillaticum_1.xml,"Christ, Johann Friedrich",1746,Leipzig,Caspar Fritsch,North,1725-1749,Protestant (Lutheran)
christvillaticum_2.xml,"Christ, Johann Friedrich",1746,Leipzig,Caspar Fritsch,North,1725-1749,Protestant (Lutheran)
christvillaticum_3.xml,"Christ, Johann Friedrich",1746,Leipzig,Caspar Fritsch,North,1725-1749,Protestant (Lutheran)
chytraeuspoemata_1.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_10.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_11.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_12.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_13.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_14.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_15.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_16.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_17.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_2.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_3.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_4.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_5.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_6.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_7.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_8.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_9.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
chytraeuspoemata_front.xml,"Chytraeus, Nathan",1579,Rostock,S. L.,North,1575-1599,Protestant (Lutheran)
cisnerusidyllion.xml,"Cisnerus, Nicolaus",1551,Wittemberg,Crato,North,1550-1574,Protestant (Lutheran)
conringiusmusae_1.xml,"Conring, Hermann",1708,Helmstadt,Georg Wolfgang Hammius,North,1700-1724,Catholic
conringiusmusae_2.xml,"Conring, Hermann",1708,Helmstadt,Georg Wolfgang Hammius,North,1700-1724,Catholic
conringiusmusae_3.xml,"Conring, Hermann",1708,Helmstadt,Georg Wolfgang Hammius,North,1700-1724,Catholic
conringiusmusae_front.xml,"Conring, Hermann",1708,Helmstadt,Georg Wolfgang Hammius,North,1700-1724,Catholic
cordusopera.xml,"Cordus, Euricius",1550,Frankfurt,S. L.,Central/West,1550-1574,Catholic
corvinuspoemata_1.xml,"Corvinus, Elias",1568,Leipzig,Johann Rhamba,North,1550-1574,Protestant (Lutheran)
corvinuspoemata_2.xml,"Corvinus, Elias",1568,Leipzig,Johann Rhamba,North,1550-1574,Protestant (Lutheran)
corvinuspoemata_front.xml,"Corvinus, Elias",1568,Leipzig,Johann Rhamba,North,1550-1574,Protestant (Lutheran)
dedekindgrobianus_1.xml,"Dedekind, Friedrich",1558,Frankfurt,Egenolphi,Central/West,1550-1574,Catholic
dedekindgrobianus_2.xml,"Dedekind, Friedrich",1558,Frankfurt,Egenolphi,Central/West,1550-1574,Catholic
dedekindgrobianus_3.xml,"Dedekind, Friedrich",1558,Frankfurt,Egenolphi,Central/West,1550-1574,Catholic
dedekindgrobianus_back.xml,"Dedekind, Friedrich",1558,Frankfurt,Egenolphi,Central/West,1550-1574,Catholic
dedekindgrobianus_front.xml,"Dedekind, Friedrich",1558,Frankfurt,Egenolphi,Central/West,1550-1574,Catholic
deliciae1.xml,Pseudo-Gruterus,1612,Frankfurt,Jakob Fischer,Central/West,1600-1624,Catholic
deliciae2.xml,Pseudo-Gruterus,1612,Frankfurt,Jakob Fischer,Central/West,1600-1624,Catholic
deliciae3.xml,Pseudo-Gruterus,1612,Frankfurt,Jakob Fischer,Central/West,1600-1624,Catholic
deliciae4.xml,Pseudo-Gruterus,1612,Frankfurt,Jakob Fischer,Central/West,1600-1624,Catholic
deliciae5.xml,Pseudo-Gruterus,1612,Frankfurt,Jakob Fischer,Central/West,1600-1624,Catholic
deliciae6.xml,Pseudo-Gruterus,1612,Frankfurt,Jakob Fischer,Central/West,1600-1624,Catholic
deniscarmina_1.xml,"Denis, Michael",1794,Wien,Ignaz Albert,South,1775-1799,Catholic
deniscarmina_2.xml,"Denis, Michael",1794,Wien,Ignaz Albert,South,1775-1799,Catholic
deniscarmina_3.xml,"Denis, Michael",1794,Wien,Ignaz Albert,South,1775-1799,Catholic
deniscarmina_4.xml,"Denis, Michael",1794,Wien,Ignaz Albert,South,1775-1799,Catholic
fabriciusorationes.xml,"Fabricius, Vincentius",1685,Frankfurt,Plener,Central/West,1675-1699,Catholic
fabriciusorationes_10.xml,"Fabricius, Vincentius",1685,Frankfurt,Plener,Central/West,1675-1699,Catholic
fabriciusorationes_11.xml,"Fabricius, Vincentius",1685,Frankfurt,Plener,Central/West,1675-1699,Catholic
fabriciusorationes_2.xml,"Fabricius, Vincentius",1685,Frankfurt,Plener,Central/West,1675-1699,Catholic
fabriciusorationes_3.xml,"Fabricius, Vincentius",1685,Frankfurt,Plener,Central/West,1675-1699,Catholic
fabriciusorationes_7.xml,"Fabricius, Vincentius",1685,Frankfurt,Plener,Central/West,1675-1699,Catholic
fabriciusorationes_9.xml,"Fabricius, Vincentius",1685,Frankfurt,Plener,Central/West,1675-1699,Catholic
fabriciusorationes_front.xml,"Fabricius, Vincentius",1685,Frankfurt,Plener,Central/West,1675-1699,Catholic
flemingpoemata_1.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_10.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_11.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_12.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_13.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_14.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_16.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_17.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_18.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_19.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_2.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_20.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_21.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_22.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_23.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_24.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_25.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_26.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_27.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_28.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_3.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_4.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_5.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_6.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_7.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_8.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flemingpoemata_9.xml,"Fleming, Paul",1863,Stuttgart,Lappenberg,South,1850-1874,Protestant (Lutheran)
flitnerusnebulo.xml,"Flittner, Johann",1620,Frankfurt,Zetter,Central/West,1600-1624,Catholic
frisch_1.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_10.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_11.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_12.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_13.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_14.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_15.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_17.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_2.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_3.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_4.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_5.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_6.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_7.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_8.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_9.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_back.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frisch_front.xml,"Frischlinus, Nicodemus",1584,Balingen,Frischlin,South,1575-1599,Protestant (Lutheran)
frischlinhebraeis_1.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_10.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_11.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_12.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_2.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_3.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_4.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_5.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_6.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_7.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_8.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_9.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhebraeis_front.xml,"Frischlin, Nicodemus",1599,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinhelvetiogermani_1.xml,"Frischlin, Nicodemus",1539,Helmstadt,Jakobus Lucius,North,1525-1549,Catholic
frischlinhelvetiogermani_2.xml,"Frischlin, Nicodemus",1539,Helmstadt,Jakobus Lucius,North,1525-1549,Catholic
frischlinhelvetiogermani_3.xml,"Frischlin, Nicodemus",1539,Helmstadt,Jakobus Lucius,North,1525-1549,Catholic
frischlinhelvetiogermani_4.xml,"Frischlin, Nicodemus",1539,Helmstadt,Jakobus Lucius,North,1525-1549,Catholic
frischlinhelvetiogermani_5.xml,"Frischlin, Nicodemus",1539,Helmstadt,Jakobus Lucius,North,1525-1549,Catholic
frischlinhelvetiogermani_6.xml,"Frischlin, Nicodemus",1539,Helmstadt,Jakobus Lucius,North,1525-1549,Catholic
frischlinhelvetiogermani_front.xml,"Frischlin, Nicodemus",1539,Helmstadt,Jakobus Lucius,North,1525-1549,Catholic
frischlinscenica_1.xml,"Frischlin, Nicodemus",1585,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinscenica_2.xml,"Frischlin, Nicodemus",1585,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinscenica_3.xml,"Frischlin, Nicodemus",1585,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinscenica_4.xml,"Frischlin, Nicodemus",1585,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinscenica_5.xml,"Frischlin, Nicodemus",1585,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinscenica_6.xml,"Frischlin, Nicodemus",1585,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
frischlinscenica_7.xml,"Frischlin, Nicodemus",1585,Strasbourg,Jobin,France/Alsace,1575-1599,Protestant (Lutheran)
gentilicarmina.xml,"Gentilis, Scipio",1613,Nürnberg,Abraham Wagenmann,South,1600-1624,Protestant (Lutheran)
gentiliparaphrasis.xml,"Gentilis, Scipio",1598,Nürnberg,Paul Kaufmann,South,1575-1599,Protestant (Lutheran)
gesner1.xml,"Gesner, Johannes Matthias",1743,Amsterdam,Johann Jakob Korn,Low Countries,1725-1749,Protestant (Calvinist)
gualtherusmonomachia_1.xml,"Gwalther, Rudolf",1541,Zürich,Christoph Froschauer,Swiss,1525-1549,Protestant (Calvinist)
gualtherusmonomachia_2.xml,"Gwalther, Rudolf",1541,Zürich,Christoph Froschauer,Swiss,1525-1549,Protestant (Calvinist)
gualtherusmonomachia_3.xml,"Gwalther, Rudolf",1541,Zürich,Christoph Froschauer,Swiss,1525-1549,Protestant (Calvinist)
gualtherusmonomachia_4.xml,"Gwalther, Rudolf",1541,Zürich,Christoph Froschauer,Swiss,1525-1549,Protestant (Calvinist)
gualtherusmonomachia_front.xml,"Gwalther, Rudolf",1541,Zürich,Christoph Froschauer,Swiss,1525-1549,Protestant (Calvinist)
gualtherusnabal_1.xml,"Gwalther, Rudolf",1550,Zürich,Christoph Froschauer,Swiss,1550-1574,Protestant (Calvinist)
gualtherusnabal_2.xml,"Gwalther, Rudolf",1550,Zürich,Christoph Froschauer,Swiss,1550-1574,Protestant (Calvinist)
gualtherusnabal_3.xml,"Gwalther, Rudolf",1550,Zürich,Christoph Froschauer,Swiss,1550-1574,Protestant (Calvinist)
gualtherusnabal_4.xml,"Gwalther, Rudolf",1550,Zürich,Christoph Froschauer,Swiss,1550-1574,Protestant (Calvinist)
gualtherusnabal_5.xml,"Gwalther, Rudolf",1550,Zürich,Christoph Froschauer,Swiss,1550-1574,Protestant (Calvinist)
gualtherusnabal_front.xml,"Gwalther, Rudolf",1550,Zürich,Christoph Froschauer,Swiss,1550-1574,Protestant (Calvinist)
haynecciusalmansor_1.xml,"Hayneccius, Martin",1588,Leipzig,Abraham Lamberg,North,1575-1599,Protestant (Lutheran)
haynecciusalmansor_2.xml,"Hayneccius, Martin",1588,Leipzig,Abraham Lamberg,North,1575-1599,Protestant (Lutheran)
haynecciusalmansor_3.xml,"Hayneccius, Martin",1588,Leipzig,Abraham Lamberg,North,1575-1599,Protestant (Lutheran)
haynecciusalmansor_4.xml,"Hayneccius, Martin",1588,Leipzig,Abraham Lamberg,North,1575-1599,Protestant (Lutheran)
haynecciusalmansor_5.xml,"Hayneccius, Martin",1588,Leipzig,Abraham Lamberg,North,1575-1599,Protestant (Lutheran)
haynecciusalmansor_back.xml,"Hayneccius, Martin",1588,Leipzig,Abraham Lamberg,North,1575-1599,Protestant (Lutheran)
haynecciusalmansor_front.xml,"Hayneccius, Martin",1588,Leipzig,Abraham Lamberg,North,1575-1599,Protestant (Lutheran)
hessuspriorfarrago_1.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_10.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_11.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_12.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_13.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_14.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_2.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_3.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_4.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_5.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_6.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_7.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_8.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hessuspriorfarrago_9.xml,"Hessus, Eobanus",1539,Schwäbisch Hall,Hessus,South,1525-1549,Protestant (Lutheran)
hirtzwigiusjesulus_1.xml,"Hirtzwig, Heinrich",1613,Speyer,Kembach,Central/West,1600-1624,Protestant (Lutheran)
hirtzwigiusjesulus_2.xml,"Hirtzwig, Heinrich",1613,Speyer,Kembach,Central/West,1600-1624,Protestant (Lutheran)
hirtzwigiusjesulus_3.xml,"Hirtzwig, Heinrich",1613,Speyer,Kembach,Central/West,1600-1624,Protestant (Lutheran)
hirtzwigiusjesulus_4.xml,"Hirtzwig, Heinrich",1613,Speyer,Kembach,Central/West,1600-1624,Protestant (Lutheran)
hirtzwigiusjesulus_5.xml,"Hirtzwig, Heinrich",1613,Speyer,Kembach,Central/West,1600-1624,Protestant (Lutheran)
hirtzwigiusjesulus_front.xml,"Hirtzwig, Heinrich",1613,Speyer,Kembach,Central/West,1600-1624,Protestant (Lutheran)
huttenopera.xml,"Hutten, Ulrich",1862,Leipzig,Böcking,North,1850-1874,Protestant (Lutheran)
kaldenbachlyrica.xml,"Kaldenbach, Christoph",1651,Braunsberg,Caspar Weingärtner,North,1650-1674,Catholic
kreihingemblemata_1.xml,"Kreihing, Johannes",1661,Antwerpen,S. L.,Low Countries,1650-1674,mixed
kreihingemblemata_2.xml,"Kreihing, Johannes",1661,Antwerpen,S. L.,Low Countries,1650-1674,mixed
kreihingemblemata_front.xml,"Kreihing, Johannes",1661,Antwerpen,S. L.,Low Countries,1650-1674,mixed
lemniusepigrammata_1.xml,"Lemnius, Levinus",1589,Paris,Nicolaum Gillium,France/Alsace,1575-1599,Catholic
lemniusepigrammata_2.xml,"Lemnius, Levinus",1589,Paris,Nicolaum Gillium,France/Alsace,1575-1599,Catholic
lemniusepigrammata_3.xml,"Lemnius, Levinus",1589,Paris,Nicolaum Gillium,France/Alsace,1575-1599,Catholic
lemniusepigrammata_4.xml,"Lemnius, Levinus",1589,Paris,Nicolaum Gillium,France/Alsace,1575-1599,Catholic
